interaction,Non-responder,Responder,diff,abs_diff,source,target,ligand,receptor
B cells|CD16- NK cells|B2M|KIR2DL1,0.3793431976257565,0.535161759179957,-0.15581856155420049,0.15581856155420049,B cells,CD16- NK cells,B2M,KIR2DL1
B cells|CD16- NK cells|B2M|KIR2DL3,0.5747770438105799,0.18989830253494772,0.3848787412756322,0.3848787412756322,B cells,CD16- NK cells,B2M,KIR2DL3
B cells|CD16- NK cells|B2M|KIR3DL1,0.6106143324826936,0.41208918707713416,0.19852514540555943,0.19852514540555943,B cells,CD16- NK cells,B2M,KIR3DL1
B cells|CD16- NK cells|B2M|KLRC1,0.001029705313549747,3.9085511721061435e-05,0.0009906198018286856,0.0009906198018286856,B cells,CD16- NK cells,B2M,KLRC1
B cells|CD16- NK cells|B2M|KLRC2,0.01189920749602957,0.03762690351197772,-0.02572769601594815,0.02572769601594815,B cells,CD16- NK cells,B2M,KLRC2
B cells|CD16- NK cells|B2M|KLRD1,3.1368310178399975e-09,2.2013911435183986e-07,-2.1700228333399986e-07,2.1700228333399986e-07,B cells,CD16- NK cells,B2M,KLRD1
B cells|CD16- NK cells|BAG6|NCR3,1.0,0.9149042739526083,0.08509572604739168,0.08509572604739168,B cells,CD16- NK cells,BAG6,NCR3
B cells|CD16- NK cells|CALM1|PTPRA,0.6627892638389438,0.780615243965219,-0.11782598012627521,0.11782598012627521,B cells,CD16- NK cells,CALM1,PTPRA
B cells|CD16- NK cells|CCL5|CCR5,0.44735697735304547,0.7841411772127316,-0.3367841998596861,0.3367841998596861,B cells,CD16- NK cells,CCL5,CCR5
B cells|CD16- NK cells|CCL5|CXCR3,1.0,0.7636241015844505,0.2363758984155495,0.2363758984155495,B cells,CD16- NK cells,CCL5,CXCR3
B cells|CD16- NK cells|CCL5|SDC4,0.948460921025077,0.599621103925604,0.348839817099473,0.348839817099473,B cells,CD16- NK cells,CCL5,SDC4
B cells|CD16- NK cells|CD47|SIRPG,0.9814798561429418,0.557957588828803,0.4235222673141388,0.4235222673141388,B cells,CD16- NK cells,CD47,SIRPG
B cells|CD16- NK cells|CD48|CD2,0.273727181621254,0.26160349883669703,0.012123682784556944,0.012123682784556944,B cells,CD16- NK cells,CD48,CD2
B cells|CD16- NK cells|CD48|CD244,0.7906029293331815,0.8230529674191194,-0.03245003808593783,0.03245003808593783,B cells,CD16- NK cells,CD48,CD244
B cells|CD16- NK cells|CD99|PILRB,0.5873096784771854,0.8543687013100978,-0.2670590228329124,0.2670590228329124,B cells,CD16- NK cells,CD99,PILRB
B cells|CD16- NK cells|CLEC2B|KLRF1,0.4219680883086096,0.7680613967617358,-0.3460933084531262,0.3460933084531262,B cells,CD16- NK cells,CLEC2B,KLRF1
B cells|CD16- NK cells|CLEC2D|KLRB1,0.22623587409033416,0.25293743946172736,-0.026701565371393204,0.026701565371393204,B cells,CD16- NK cells,CLEC2D,KLRB1
B cells|CD16- NK cells|COPA|CD74,0.5778999076492942,0.5650802877696732,0.012819619879620991,0.012819619879620991,B cells,CD16- NK cells,COPA,CD74
B cells|CD16- NK cells|GNAI2|ADCY7,1.0,1.0,0.0,0.0,B cells,CD16- NK cells,GNAI2,ADCY7
B cells|CD16- NK cells|GNAI2|CCR5,0.2364617742019233,0.27655494006342174,-0.04009316586149844,0.04009316586149844,B cells,CD16- NK cells,GNAI2,CCR5
B cells|CD16- NK cells|GNAI2|CXCR3,1.0,1.0,0.0,0.0,B cells,CD16- NK cells,GNAI2,CXCR3
B cells|CD16- NK cells|GNAI2|S1PR1,1.0,1.0,0.0,0.0,B cells,CD16- NK cells,GNAI2,S1PR1
B cells|CD16- NK cells|GNAS|ADCY7,0.49490879083258654,0.7832749515500097,-0.28836616071742316,0.28836616071742316,B cells,CD16- NK cells,GNAS,ADCY7
B cells|CD16- NK cells|GNAS|ADRB2,0.6778816376039042,0.5061050659433906,0.17177657166051363,0.17177657166051363,B cells,CD16- NK cells,GNAS,ADRB2
B cells|CD16- NK cells|GNAS|PTGDR,0.24309528894933147,0.5841962644724474,-0.34110097552311597,0.34110097552311597,B cells,CD16- NK cells,GNAS,PTGDR
B cells|CD16- NK cells|GPI|AMFR,1.0,1.0,0.0,0.0,B cells,CD16- NK cells,GPI,AMFR
B cells|CD16- NK cells|HLA-A|APLP2,0.7276737659530724,0.10350972690332934,0.624164039049743,0.624164039049743,B cells,CD16- NK cells,HLA-A,APLP2
B cells|CD16- NK cells|HLA-A|KIR2DL1,0.6075930520446626,0.6727251947774386,-0.06513214273277601,0.06513214273277601,B cells,CD16- NK cells,HLA-A,KIR2DL1
B cells|CD16- NK cells|HLA-A|KIR2DL3,0.7269550259458114,0.2622321958382283,0.4647228301075831,0.4647228301075831,B cells,CD16- NK cells,HLA-A,KIR2DL3
B cells|CD16- NK cells|HLA-A|KIR3DL1,0.5535355000203488,0.5257757617043618,0.027759738315986993,0.027759738315986993,B cells,CD16- NK cells,HLA-A,KIR3DL1
B cells|CD16- NK cells|HLA-A|KIR3DL2,0.43518879328118626,0.5922322095896139,-0.1570434163084276,0.1570434163084276,B cells,CD16- NK cells,HLA-A,KIR3DL2
B cells|CD16- NK cells|HLA-B|KIR2DL3,0.8327833270126479,0.2420918396738697,0.5906914873387782,0.5906914873387782,B cells,CD16- NK cells,HLA-B,KIR2DL3
B cells|CD16- NK cells|HLA-B|KIR3DL1,0.652948356536255,0.4942041502014609,0.15874420633479414,0.15874420633479414,B cells,CD16- NK cells,HLA-B,KIR3DL1
B cells|CD16- NK cells|HLA-B|KIR3DL2,0.36109965251861725,0.6256110961300743,-0.264511443611457,0.264511443611457,B cells,CD16- NK cells,HLA-B,KIR3DL2
B cells|CD16- NK cells|HLA-B|KLRD1,1.5357271538585507e-05,5.140638621402346e-06,1.021663291718316e-05,1.021663291718316e-05,B cells,CD16- NK cells,HLA-B,KLRD1
B cells|CD16- NK cells|HLA-C|KIR2DL1,0.5040611907524398,0.6611878767579897,-0.1571266860055499,0.1571266860055499,B cells,CD16- NK cells,HLA-C,KIR2DL1
B cells|CD16- NK cells|HLA-C|KIR2DL3,0.8334685515700067,0.25548984908494515,0.5779787024850616,0.5779787024850616,B cells,CD16- NK cells,HLA-C,KIR2DL3
B cells|CD16- NK cells|HLA-C|KIR3DL1,0.6522799069922283,0.5150825887216984,0.13719731827052983,0.13719731827052983,B cells,CD16- NK cells,HLA-C,KIR3DL1
B cells|CD16- NK cells|HLA-E|KIR3DL1,0.5972794700345294,0.5335011376774439,0.06377833235708552,0.06377833235708552,B cells,CD16- NK cells,HLA-E,KIR3DL1
B cells|CD16- NK cells|HLA-E|KLRC1_KLRD1,0.006582879599667135,0.000686396875100426,0.005896482724566709,0.005896482724566709,B cells,CD16- NK cells,HLA-E,KLRC1_KLRD1
B cells|CD16- NK cells|HLA-E|KLRC2_KLRD1,0.03732952284261533,0.06743180525552928,-0.030102282412913947,0.030102282412913947,B cells,CD16- NK cells,HLA-E,KLRC2_KLRD1
B cells|CD16- NK cells|HLA-E|KLRC3_KLRD1,0.034867676784670565,0.054081301291802567,-0.019213624507132,0.019213624507132,B cells,CD16- NK cells,HLA-E,KLRC3_KLRD1
B cells|CD16- NK cells|HLA-E|KLRK1,8.153819938118647e-06,4.412003450407941e-05,-3.596621456596076e-05,3.596621456596076e-05,B cells,CD16- NK cells,HLA-E,KLRK1
B cells|CD16- NK cells|HLA-F|KIR3DL1,0.3836773142802748,0.6952841705191134,-0.3116068562388386,0.3116068562388386,B cells,CD16- NK cells,HLA-F,KIR3DL1
B cells|CD16- NK cells|HLA-F|KIR3DL2,0.6286749991289166,0.4571338248715172,0.17154117425739934,0.17154117425739934,B cells,CD16- NK cells,HLA-F,KIR3DL2
B cells|CD16- NK cells|HLA-G|KIR2DL4,0.6729085551684691,0.44491902563241426,0.2279895295360549,0.2279895295360549,B cells,CD16- NK cells,HLA-G,KIR2DL4
B cells|CD16- NK cells|HLA-G|KIR3DL1,0.7260411210842685,0.6799115854277562,0.046129535656512344,0.046129535656512344,B cells,CD16- NK cells,HLA-G,KIR3DL1
B cells|CD16- NK cells|HLA-G|KLRC1,0.23697062701281957,0.03209804186969317,0.2048725851431264,0.2048725851431264,B cells,CD16- NK cells,HLA-G,KLRC1
B cells|CD16- NK cells|HLA-G|KLRD1,0.03148721464141124,0.0057967902856471245,0.02569042435576412,0.02569042435576412,B cells,CD16- NK cells,HLA-G,KLRD1
B cells|CD16- NK cells|HMGB1|CXCR4,0.006853202960116586,0.02925944127583238,-0.022406238315715792,0.022406238315715792,B cells,CD16- NK cells,HMGB1,CXCR4
B cells|CD16- NK cells|HMGB1|HAVCR2,0.45465289669272146,0.5326715140540379,-0.07801861736131643,0.07801861736131643,B cells,CD16- NK cells,HMGB1,HAVCR2
B cells|CD16- NK cells|HSPA8|ADRB2,0.5048435279631123,0.5896112848484133,-0.08476775688530103,0.08476775688530103,B cells,CD16- NK cells,HSPA8,ADRB2
B cells|CD16- NK cells|ICAM2|ITGAL_ITGB2,0.5669301269059851,0.9923808953196804,-0.42545076841369533,0.42545076841369533,B cells,CD16- NK cells,ICAM2,ITGAL_ITGB2
B cells|CD16- NK cells|ICAM2|ITGAM_ITGB2,0.4562368345512422,0.8247376007632734,-0.3685007662120312,0.3685007662120312,B cells,CD16- NK cells,ICAM2,ITGAM_ITGB2
B cells|CD16- NK cells|ICAM3|ITGAL,0.058039107703496406,0.671660370488451,-0.6136212627849545,0.6136212627849545,B cells,CD16- NK cells,ICAM3,ITGAL
B cells|CD16- NK cells|IL16|CCR5,0.0013439856787796005,1.0,-0.9986560143212204,0.9986560143212204,B cells,CD16- NK cells,IL16,CCR5
B cells|CD16- NK cells|ITGB2|CD226,0.59928433335065,0.5248112072704999,0.07447312608015011,0.07447312608015011,B cells,CD16- NK cells,ITGB2,CD226
B cells|CD16- NK cells|LRPAP1|SORL1,0.6086946823693989,0.6306572679352442,-0.021962585565845294,0.021962585565845294,B cells,CD16- NK cells,LRPAP1,SORL1
B cells|CD16- NK cells|MAML2|NOTCH1,1.0,0.5809306739693577,0.4190693260306423,0.4190693260306423,B cells,CD16- NK cells,MAML2,NOTCH1
B cells|CD16- NK cells|MAML2|NOTCH2,1.0,0.6653654386260999,0.33463456137390013,0.33463456137390013,B cells,CD16- NK cells,MAML2,NOTCH2
B cells|CD16- NK cells|MFNG|NOTCH1,0.9732730811218744,0.579831967752014,0.39344111336986043,0.39344111336986043,B cells,CD16- NK cells,MFNG,NOTCH1
B cells|CD16- NK cells|MFNG|NOTCH2,0.7040805675554276,0.6633904555905323,0.04069011196489525,0.04069011196489525,B cells,CD16- NK cells,MFNG,NOTCH2
B cells|CD16- NK cells|MIF|CD44_CD74,0.10595286706392489,0.04812142731432864,0.057831439749596245,0.057831439749596245,B cells,CD16- NK cells,MIF,CD44_CD74
B cells|CD16- NK cells|MIF|CD74_CXCR4,0.10595286706392489,0.05612883100371194,0.04982403606021295,0.04982403606021295,B cells,CD16- NK cells,MIF,CD74_CXCR4
B cells|CD16- NK cells|MIF|TNFRSF14,0.6196082917403416,0.7074854339523868,-0.08787714221204523,0.08787714221204523,B cells,CD16- NK cells,MIF,TNFRSF14
B cells|CD16- NK cells|NAMPT|ITGA5_ITGB1,1.0,1.0,0.0,0.0,B cells,CD16- NK cells,NAMPT,ITGA5_ITGB1
B cells|CD16- NK cells|NUCB2|ERAP1,1.0,0.7363465659146246,0.26365343408537545,0.26365343408537545,B cells,CD16- NK cells,NUCB2,ERAP1
B cells|CD16- NK cells|PKM|CD44,0.05390837036201403,0.028926241692439077,0.02498212866957495,0.02498212866957495,B cells,CD16- NK cells,PKM,CD44
B cells|CD16- NK cells|PSEN1|CD44,0.5469722311700295,0.569508450856185,-0.02253621968615549,0.02253621968615549,B cells,CD16- NK cells,PSEN1,CD44
B cells|CD16- NK cells|PSEN1|NCSTN,1.0,1.0,0.0,0.0,B cells,CD16- NK cells,PSEN1,NCSTN
B cells|CD16- NK cells|PSEN1|NOTCH1,1.0,0.8722412722032249,0.1277587277967751,0.1277587277967751,B cells,CD16- NK cells,PSEN1,NOTCH1
B cells|CD16- NK cells|PSEN1|NOTCH2,1.0,0.9843235246623931,0.015676475337606854,0.015676475337606854,B cells,CD16- NK cells,PSEN1,NOTCH2
B cells|CD16- NK cells|PTDSS1|JMJD6,0.5036008704703318,0.6707092435000885,-0.16710837302975678,0.16710837302975678,B cells,CD16- NK cells,PTDSS1,JMJD6
B cells|CD16- NK cells|SELPLG|ITGAM,0.5359717072343125,0.9836537976671724,-0.4476820904328599,0.4476820904328599,B cells,CD16- NK cells,SELPLG,ITGAM
B cells|CD16- NK cells|SELPLG|ITGB2,0.373438924958916,0.14665007853868764,0.22678884642022837,0.22678884642022837,B cells,CD16- NK cells,SELPLG,ITGB2
B cells|CD16- NK cells|SELPLG|SELL,0.9032253409158715,0.32912229735236,0.5741030435635115,0.5741030435635115,B cells,CD16- NK cells,SELPLG,SELL
B cells|CD16- NK cells|SEMA4D|CD72,0.4333642487436812,0.6615047466745128,-0.22814049793083158,0.22814049793083158,B cells,CD16- NK cells,SEMA4D,CD72
B cells|CD16- NK cells|SPTAN1|PTPRA,1.0,0.7314828747693275,0.2685171252306725,0.2685171252306725,B cells,CD16- NK cells,SPTAN1,PTPRA
B cells|CD16- NK cells|TNF|NOTCH1,1.0,0.9138659855181364,0.08613401448186364,0.08613401448186364,B cells,CD16- NK cells,TNF,NOTCH1
B cells|CD16- NK cells|TNF|TNFRSF1B,0.7398965758328548,0.7333157492706125,0.006580826562242348,0.006580826562242348,B cells,CD16- NK cells,TNF,TNFRSF1B
B cells|CD16- NK cells|TNF|TRADD,0.9652390570887808,0.8294533093500218,0.13578574773875896,0.13578574773875896,B cells,CD16- NK cells,TNF,TRADD
B cells|CD16- NK cells|TNF|TRAF2,0.986179399903162,1.0,-0.013820600096838054,0.013820600096838054,B cells,CD16- NK cells,TNF,TRAF2
B cells|CD16- NK cells|TXLNA|STX4,1.0,1.0,0.0,0.0,B cells,CD16- NK cells,TXLNA,STX4
B cells|CD16- NK cells|VIM|CD44,0.0007577348796238342,0.0030619127355388243,-0.00230417785591499,0.00230417785591499,B cells,CD16- NK cells,VIM,CD44
B cells|CD16- NK cells|YBX1|NOTCH1,0.6448958305136071,1.0,-0.3551041694863929,0.3551041694863929,B cells,CD16- NK cells,YBX1,NOTCH1
B cells|Classical monocytes|ADAM10|CD44,0.5188876758728385,0.7728956652830128,-0.25400798941017433,0.25400798941017433,B cells,Classical monocytes,ADAM10,CD44
B cells|Classical monocytes|ADAM10|NOTCH2,0.6566028927249294,0.6280067289328354,0.028596163792094065,0.028596163792094065,B cells,Classical monocytes,ADAM10,NOTCH2
B cells|Classical monocytes|ADAM10|TSPAN14,0.6525229796561878,0.47338606059993427,0.1791369190562535,0.1791369190562535,B cells,Classical monocytes,ADAM10,TSPAN14
B cells|Classical monocytes|ANXA1|DYSF,0.5385134472910096,0.7608007864288931,-0.22228733913788357,0.22228733913788357,B cells,Classical monocytes,ANXA1,DYSF
B cells|Classical monocytes|ANXA1|FPR1,0.46147468949501835,0.7302212591754085,-0.2687465696803901,0.2687465696803901,B cells,Classical monocytes,ANXA1,FPR1
B cells|Classical monocytes|ARF1|INSR,0.6139310362895358,1.0,-0.3860689637104642,0.3860689637104642,B cells,Classical monocytes,ARF1,INSR
B cells|Classical monocytes|CALM1|INSR,0.544022672840816,0.1784209949744221,0.36560167786639386,0.36560167786639386,B cells,Classical monocytes,CALM1,INSR
B cells|Classical monocytes|CALM3|INSR,1.0,0.5641336150435247,0.43586638495647534,0.43586638495647534,B cells,Classical monocytes,CALM3,INSR
B cells|Classical monocytes|CALR|LRP1,0.014333101466540047,0.0009620372119901531,0.013371064254549894,0.013371064254549894,B cells,Classical monocytes,CALR,LRP1
B cells|Classical monocytes|CD28|CD86,0.9156001600365653,0.7123772134337912,0.20322294660277407,0.20322294660277407,B cells,Classical monocytes,CD28,CD86
B cells|Classical monocytes|CD47|SIRPA,0.8894240870312315,0.7844768042388539,0.10494728279237764,0.10494728279237764,B cells,Classical monocytes,CD47,SIRPA
B cells|Classical monocytes|CD48|CD244,0.6134644995412142,0.4247972636345304,0.18866723590668377,0.18866723590668377,B cells,Classical monocytes,CD48,CD244
B cells|Classical monocytes|CD52|SIGLEC10,0.5146539546753373,0.747717020557995,-0.2330630658826578,0.2330630658826578,B cells,Classical monocytes,CD52,SIGLEC10
B cells|Classical monocytes|CD55|CR1,0.3540576727420865,0.6352711577607792,-0.28121348501869275,0.28121348501869275,B cells,Classical monocytes,CD55,CR1
B cells|Classical monocytes|CD99|PILRA,0.8697784332227743,0.5946017078427759,0.2751767253799984,0.2751767253799984,B cells,Classical monocytes,CD99,PILRA
B cells|Classical monocytes|CD99|PILRB,0.6369695401460255,0.9504561122532214,-0.3134865721071959,0.3134865721071959,B cells,Classical monocytes,CD99,PILRB
B cells|Classical monocytes|COPA|CD74,0.7326471434237503,0.3821847815880728,0.35046236183567747,0.35046236183567747,B cells,Classical monocytes,COPA,CD74
B cells|Classical monocytes|GNAI2|ADCY7,0.9730875751622438,0.7785772168607826,0.19451035830146113,0.19451035830146113,B cells,Classical monocytes,GNAI2,ADCY7
B cells|Classical monocytes|GNAI2|C5AR1,0.9755486683906975,1.0,-0.024451331609302462,0.024451331609302462,B cells,Classical monocytes,GNAI2,C5AR1
B cells|Classical monocytes|GNAI2|FPR1,0.6627810478215647,1.0,-0.33721895217843534,0.33721895217843534,B cells,Classical monocytes,GNAI2,FPR1
B cells|Classical monocytes|GNAI2|S1PR4,0.6774033699633109,0.5225820810774402,0.15482128888587066,0.15482128888587066,B cells,Classical monocytes,GNAI2,S1PR4
B cells|Classical monocytes|GNAS|ADCY7,0.3074540690253802,0.7929188911591534,-0.4854648221337732,0.4854648221337732,B cells,Classical monocytes,GNAS,ADCY7
B cells|Classical monocytes|GPI|AMFR,1.0,0.5917551012994451,0.4082448987005549,0.4082448987005549,B cells,Classical monocytes,GPI,AMFR
B cells|Classical monocytes|HLA-A|APLP2,0.0029397981214628896,0.0007745932353592968,0.002165204886103593,0.002165204886103593,B cells,Classical monocytes,HLA-A,APLP2
B cells|Classical monocytes|HLA-A|LILRA1,0.1527281878033821,0.10598602702462992,0.04674216077875218,0.04674216077875218,B cells,Classical monocytes,HLA-A,LILRA1
B cells|Classical monocytes|HLA-A|LILRB1,0.0039007045784422213,0.13349699610038848,-0.12959629152194627,0.12959629152194627,B cells,Classical monocytes,HLA-A,LILRB1
B cells|Classical monocytes|HLA-A|LILRB2,8.834988785044544e-05,0.00012825676166065803,-3.990687381021259e-05,3.990687381021259e-05,B cells,Classical monocytes,HLA-A,LILRB2
B cells|Classical monocytes|HLA-B|LILRA1,0.11460056417754419,0.09498651450714013,0.01961404967040406,0.01961404967040406,B cells,Classical monocytes,HLA-B,LILRA1
B cells|Classical monocytes|HLA-B|LILRB1,0.0015410605886151335,0.12035218504851306,-0.11881112445989792,0.11881112445989792,B cells,Classical monocytes,HLA-B,LILRB1
B cells|Classical monocytes|HLA-B|LILRB2,4.768862951021717e-06,4.621909089522899e-05,-4.1450227944207276e-05,4.1450227944207276e-05,B cells,Classical monocytes,HLA-B,LILRB2
B cells|Classical monocytes|HLA-C|LILRA1,0.1149493641507473,0.10211986817915317,0.012829495971594135,0.012829495971594135,B cells,Classical monocytes,HLA-C,LILRA1
B cells|Classical monocytes|HLA-C|LILRA3,0.7420793134416692,0.2615337002563001,0.48054561318536915,0.48054561318536915,B cells,Classical monocytes,HLA-C,LILRA3
B cells|Classical monocytes|HLA-C|LILRB1,0.0015585441442640495,0.12889341549765013,-0.1273348713533861,0.1273348713533861,B cells,Classical monocytes,HLA-C,LILRB1
B cells|Classical monocytes|HLA-C|LILRB2,5.2703874550505e-06,9.53488783596085e-05,-9.0078490904558e-05,9.0078490904558e-05,B cells,Classical monocytes,HLA-C,LILRB2
B cells|Classical monocytes|HLA-DPA1|CD4,1.0,1.0,0.0,0.0,B cells,Classical monocytes,HLA-DPA1,CD4
B cells|Classical monocytes|HLA-DPB1|CD4,0.8308801470251588,0.7961116747019399,0.03476847232321889,0.03476847232321889,B cells,Classical monocytes,HLA-DPB1,CD4
B cells|Classical monocytes|HLA-F|LILRB1,0.02442330376392101,0.2056398890847156,-0.18121658532079457,0.18121658532079457,B cells,Classical monocytes,HLA-F,LILRB1
B cells|Classical monocytes|HLA-F|LILRB2,0.0018563375227469035,0.0019467294665933277,-9.039194384642419e-05,9.039194384642419e-05,B cells,Classical monocytes,HLA-F,LILRB2
B cells|Classical monocytes|HLA-G|CD4,0.7721331816341845,0.37609900903292526,0.3960341726012593,0.3960341726012593,B cells,Classical monocytes,HLA-G,CD4
B cells|Classical monocytes|HLA-G|LILRB1,0.15288681370111315,0.5724356890790644,-0.41954887537795127,0.41954887537795127,B cells,Classical monocytes,HLA-G,LILRB1
B cells|Classical monocytes|HLA-G|LILRB2,0.024694075386322123,0.018261757743783448,0.006432317642538675,0.006432317642538675,B cells,Classical monocytes,HLA-G,LILRB2
B cells|Classical monocytes|HMGB1|CXCR4,0.7500214606135978,0.6746058295551461,0.07541563105845162,0.07541563105845162,B cells,Classical monocytes,HMGB1,CXCR4
B cells|Classical monocytes|HMGB1|HAVCR2,0.766847722275775,0.6502660688787802,0.11658165339699478,0.11658165339699478,B cells,Classical monocytes,HMGB1,HAVCR2
B cells|Classical monocytes|HMGB1|TLR2,0.40645277963467896,0.8888086177112999,-0.48235583807662097,0.48235583807662097,B cells,Classical monocytes,HMGB1,TLR2
B cells|Classical monocytes|HMGB1|TLR4,0.4741803753361701,0.7904093121724214,-0.3162289368362513,0.3162289368362513,B cells,Classical monocytes,HMGB1,TLR4
B cells|Classical monocytes|HSPA1A|TLR4,0.9155619826701316,0.8433249537041587,0.07223702896597284,0.07223702896597284,B cells,Classical monocytes,HSPA1A,TLR4
B cells|Classical monocytes|HSPA4|TLR4,0.6503982854757396,1.0,-0.34960171452426037,0.34960171452426037,B cells,Classical monocytes,HSPA4,TLR4
B cells|Classical monocytes|ICAM2|ITGAL_ITGB2,0.8985604996548959,0.8740200937983509,0.024540405856545044,0.024540405856545044,B cells,Classical monocytes,ICAM2,ITGAL_ITGB2
B cells|Classical monocytes|ICAM2|ITGAM_ITGB2,0.9356560588095977,1.0,-0.06434394119040232,0.06434394119040232,B cells,Classical monocytes,ICAM2,ITGAM_ITGB2
B cells|Classical monocytes|ICAM3|ITGAL,0.13936224077346054,0.9795321795959839,-0.8401699388225234,0.8401699388225234,B cells,Classical monocytes,ICAM3,ITGAL
B cells|Classical monocytes|IL16|CD4,0.15907686878066915,0.6273452093601551,-0.46826834057948596,0.46826834057948596,B cells,Classical monocytes,IL16,CD4
B cells|Classical monocytes|IRAK4|TLR4,0.5539711393254649,1.0,-0.44602886067453507,0.44602886067453507,B cells,Classical monocytes,IRAK4,TLR4
B cells|Classical monocytes|LRPAP1|LRP1,0.47512983551231586,0.744795189174681,-0.26966535366236516,0.26966535366236516,B cells,Classical monocytes,LRPAP1,LRP1
B cells|Classical monocytes|LRPAP1|SORL1,0.6141061649855635,0.5253985384544124,0.08870762653115105,0.08870762653115105,B cells,Classical monocytes,LRPAP1,SORL1
B cells|Classical monocytes|LTB|TNFRSF1A,0.2751554177412542,1.0,-0.7248445822587458,0.7248445822587458,B cells,Classical monocytes,LTB,TNFRSF1A
B cells|Classical monocytes|MAML2|NOTCH2,0.7801933742387948,0.7804554072398435,-0.00026203300104876703,0.00026203300104876703,B cells,Classical monocytes,MAML2,NOTCH2
B cells|Classical monocytes|MFNG|NOTCH2,0.08973069460407704,0.7784730174561376,-0.6887423228520606,0.6887423228520606,B cells,Classical monocytes,MFNG,NOTCH2
B cells|Classical monocytes|MIF|CD44_CD74,0.3010147281016822,0.19344501633380218,0.10756971176788005,0.10756971176788005,B cells,Classical monocytes,MIF,CD44_CD74
B cells|Classical monocytes|MIF|CD74_CXCR4,0.48352395407421245,0.5328506667620369,-0.0493267126878244,0.0493267126878244,B cells,Classical monocytes,MIF,CD74_CXCR4
B cells|Classical monocytes|MIF|TNFRSF14,0.2980006120165248,1.0,-0.7019993879834752,0.7019993879834752,B cells,Classical monocytes,MIF,TNFRSF14
B cells|Classical monocytes|NAMPT|ADORA2A,0.8678723890423551,1.0,-0.13212761095764491,0.13212761095764491,B cells,Classical monocytes,NAMPT,ADORA2A
B cells|Classical monocytes|NAMPT|INSR,1.0,0.7618350491001868,0.23816495089981315,0.23816495089981315,B cells,Classical monocytes,NAMPT,INSR
